iter	RMSE
1667	64.51021163
1668	64.51021044
1669	64.50526461
1670	64.50336816
1671	64.50195072
1672	64.49651977
1673	64.48583807
1674	64.47803454
1675	64.47471595
1676	64.47369294
1677	64.46185596
1678	64.46185549
1679	64.45997558
1680	64.45760986
1681	64.45212211
1682	64.44487127
1683	64.44373043
1684	64.44098726
1685	64.43708135
1686	64.43026158
1687	64.42918102
1688	64.41449326
1689	64.40964449
1690	64.40893245
1691	64.40397225
1692	64.40234646
1693	64.39138092
1694	64.38949907
1695	64.38914586
1696	64.38270647
1697	64.38233182
1698	64.38233181
1699	64.37713196
1700	64.37465114
1701	64.36174078
1702	64.35903677
1703	64.35246822
1704	64.35178128
1705	64.34838249
1706	64.34676501
1707	64.34555769
1708	64.34555768
1709	64.33572444
1710	64.32685019
1711	64.3235697
1712	64.31974209
1713	64.31397652
1714	64.3139633
1715	64.30997165
1716	64.30812191
1717	64.28638002
1718	64.27674265
1719	64.26283443
1720	64.26114862
1721	64.2605124
1722	64.25738595
1723	64.25738543
1724	64.25651332
1725	64.25439589
1726	64.25327954
1727	64.25327953
1728	64.24111468
1729	64.23669974
1730	64.23626507
1731	64.23362033
1732	64.23035678
1733	64.2225373
1734	64.20961
1735	64.20804799
1736	64.20522307
1737	64.19951065
1738	64.18553328
1739	64.17879
1740	64.17226286
1741	64.15546533
1742	64.15368523
1743	64.14979625
1744	64.14962769
1745	64.14716075
1746	64.14171368
1747	64.14083958
1748	64.13545081
1749	64.13340568
1750	64.13145595
1751	64.12159175
1752	64.11257926
1753	64.10707044
1754	64.10505103
1755	64.10451311
1756	64.10214413
1757	64.08546296
1758	64.08423222
1759	64.08097163
1760	64.07208762
1761	64.06227499
1762	64.06109434
1763	64.04968034
1764	64.04590929
1765	64.04220182
1766	64.03008928
1767	64.02475443
1768	64.0219876
1769	64.01996592
1770	64.01403386
1771	64.00913345
1772	64.00882082
1773	63.99900093
1774	63.98871543
1775	63.97747085
1776	63.96959591
1777	63.95956053
1778	63.95526383
1779	63.94881929
1780	63.94496461
1781	63.93908929
1782	63.93908928
1783	63.93826014
1784	63.93408213
1785	63.9313002
1786	63.91899807
1787	63.9177982
1788	63.91778382
1789	63.91579314
1790	63.91325
1791	63.89812577
1792	63.89263364
1793	63.89078046
1794	63.88822365
1795	63.88357684
1796	63.88348409
1797	63.88321761
1798	63.8786157
1799	63.87858473
1800	63.87846996
1801	63.87482764
1802	63.87213838
1803	63.85830073
1804	63.85688202
1805	63.85207714
1806	63.84632487
1807	63.84211734
1808	63.83287189
1809	63.8305306
1810	63.83009228
1811	63.82383242
1812	63.82015125
1813	63.80629599
1814	63.8058086
1815	63.79463542
1816	63.78792574
1817	63.78624734
1818	63.78624732
1819	63.78434578
1820	63.78237741
1821	63.77024843
1822	63.7668454
1823	63.76282231
1824	63.76109525
1825	63.75890954
1826	63.75480527
1827	63.74788714
1828	63.74311398
1829	63.72814872
1830	63.72795418
1831	63.72627529
1832	63.72083428
1833	63.71437639
1834	63.70793519
1835	63.70315224
1836	63.69851613
1837	63.68898675
1838	63.68525052
1839	63.68320977
1840	63.68120058
1841	63.67692654
1842	63.67204848
1843	63.67068934
1844	63.67048307
1845	63.66517567
1846	63.66298344
1847	63.66012105
1848	63.65568231
1849	63.65565072
1850	63.65352008
1851	63.64837599
1852	63.64643667
1853	63.6382764
1854	63.63485957
1855	63.62919464
1856	63.62444694
1857	63.62178669
1858	63.61894545
1859	63.61546242
1860	63.61106824
1861	63.60959771
1862	63.60437881
1863	63.57606709
1864	63.57606567
1865	63.5659048
1866	63.56328079
1867	63.56324548
1868	63.55655713
1869	63.54722876
1870	63.53699044
1871	63.53190737
1872	63.5283405
1873	63.52834049
1874	63.52344291
1875	63.52092882
1876	63.51555692
1877	63.50712625
1878	63.50200571
1879	63.50075962
1880	63.50021624
1881	63.49462107
1882	63.49444526
1883	63.49299614
1884	63.49014045
1885	63.4791694
1886	63.47533114
1887	63.4753302
1888	63.46680096
1889	63.45553433
1890	63.45528435
1891	63.44924405
1892	63.44889494
1893	63.44593909
1894	63.43658215
1895	63.43186094
1896	63.42783594
1897	63.42386164
1898	63.42234962
1899	63.41807222
1900	63.41721068
1901	63.41450077
1902	63.41431785
1903	63.41059752
1904	63.40505144
1905	63.40334939
1906	63.39334171
1907	63.38907097
1908	63.38894277
1909	63.38310406
1910	63.37724005
1911	63.36249074
1912	63.36238067
1913	63.35381045
1914	63.34935725
1915	63.34577656
1916	63.34215705
1917	63.34215686
1918	63.34175348
1919	63.34174124
1920	63.34174045
1921	63.34076308
1922	63.33940752
1923	63.33684487
1924	63.33683361
1925	63.33190462
1926	63.32750814
1927	63.32280193
1928	63.30658149
1929	63.30052792
1930	63.28929766
1931	63.2807016
1932	63.27749036
1933	63.27714447
1934	63.27576627
1935	63.27409307
1936	63.27034083
1937	63.26250697
1938	63.2588057
1939	63.25562584
1940	63.25229847
1941	63.24633657
1942	63.23519958
1943	63.22683111
1944	63.22683071
1945	63.22681581
1946	63.22352572
1947	63.22123084
1948	63.19745429
1949	63.19622702
1950	63.19588333
1951	63.19588282
1952	63.19588236
1953	63.18310716
1954	63.18221918
1955	63.17925481
1956	63.16872494
1957	63.16561726
1958	63.16309438
1959	63.16267596
1960	63.15849037
1961	63.15644799
1962	63.14867655
1963	63.14224724
1964	63.14224716
1965	63.14209517
1966	63.14176514
1967	63.14114719
1968	63.13680859
1969	63.13259981
1970	63.13174283
1971	63.12259673
1972	63.1207057
1973	63.12037441
1974	63.10122979
1975	63.09527326
1976	63.08847504
1977	63.08527218
1978	63.07700847
1979	63.07483789
1980	63.07301429
1981	63.06226671
1982	63.05433733
1983	63.05192227
1984	63.05177342
1985	63.04872885
1986	63.04240917
1987	63.0377882
1988	63.0311954
1989	63.02932893
1990	63.01953307
1991	63.01719114
1992	63.00256204
1993	62.9874297
1994	62.98389447
1995	62.98113202
1996	62.97871844
1997	62.97259596
1998	62.97045348
1999	62.96817467
2000	62.962119
2001	62.95347892
2002	62.9520492
2003	62.95099171
2004	62.94824349
2005	62.94260113
2006	62.93976771
2007	62.93869095
2008	62.93868979
2009	62.93688581
2010	62.93236323
2011	62.92594877
2012	62.92235121
2013	62.92234995
2014	62.91574893
2015	62.9149293
2016	62.91211718
2017	62.90581573
2018	62.89745244
2019	62.89431871
2020	62.88603763
2021	62.88492298
2022	62.87777228
2023	62.87756943
2024	62.8724784
2025	62.87095417
2026	62.86627751
2027	62.86284047
2028	62.8604972
2029	62.86049592
2030	62.85669752
2031	62.85475226
2032	62.85395494
2033	62.85389408
2034	62.85389233
2035	62.84951191
2036	62.84423504
2037	62.84407999
2038	62.84263424
2039	62.84075512
2040	62.84074431
2041	62.83921507
2042	62.83868066
2043	62.83693357
2044	62.83692432
2045	62.8341833
2046	62.82870401
2047	62.82667395
2048	62.81762807
2049	62.81488307
2050	62.81488296
2051	62.80102798
2052	62.79360543
2053	62.79052014
2054	62.78961706
2055	62.78712827
2056	62.78544534
2057	62.78314562
2058	62.77562691
2059	62.76929548
2060	62.76516507
2061	62.75951286
2062	62.75585605
2063	62.75396028
2064	62.74265409
2065	62.74203761
2066	62.74052681
2067	62.74030448
2068	62.7271403
2069	62.7163314
2070	62.70681423
2071	62.70217262
2072	62.70130458
2073	62.70043787
2074	62.70043695
2075	62.69584026
2076	62.69366476
2077	62.69233612
2078	62.68907644
2079	62.68900125
2080	62.68521385
2081	62.68143453
2082	62.67683376
2083	62.6652543
2084	62.6624039
2085	62.66216142
2086	62.65685509
2087	62.64859699
2088	62.64858564
2089	62.64835846
2090	62.64406172
2091	62.6421459
2092	62.64030573
2093	62.64030535
2094	62.63971211
2095	62.63665121
2096	62.63623543
2097	62.6276201
2098	62.61691915
2099	62.61345206
2100	62.60408323
2101	62.60407491
2102	62.6040745
2103	62.60272053
2104	62.59987414
2105	62.59987046
2106	62.59693646
2107	62.59481533
2108	62.57923559
2109	62.57923519
2110	62.56959608
2111	62.56522789
2112	62.56342854
2113	62.56038173
2114	62.56023107
2115	62.55812685
2116	62.5538281
2117	62.55379413
2118	62.54573763
2119	62.54333002
2120	62.53951063
2121	62.53025993
2122	62.52350416
2123	62.51885977
2124	62.50912488
2125	62.50784189
2126	62.50784142
2127	62.50412256
2128	62.49656879
2129	62.49516162
2130	62.49434687
2131	62.49162089
2132	62.49069269
2133	62.48489545
2134	62.48489449
2135	62.48005469
2136	62.47987819
2137	62.47481485
2138	62.47364097
2139	62.46888745
2140	62.4643193
2141	62.45728417
2142	62.454975
2143	62.44481827
2144	62.43270858
2145	62.43159768
2146	62.42858742
2147	62.42842287
2148	62.42790869
2149	62.41381937
2150	62.40871693
2151	62.40566446
2152	62.400737
2153	62.39916438
2154	62.3973533
2155	62.39054538
2156	62.37996126
2157	62.36950237
2158	62.36949911
2159	62.36634512
2160	62.35768823
2161	62.35381191
2162	62.35219431
2163	62.34683548
2164	62.34676263
2165	62.34132203
2166	62.34095739
2167	62.34095631
2168	62.3398273
2169	62.33976279
2170	62.33841409
2171	62.32979857
2172	62.32255034
2173	62.31940458
2174	62.31800484
2175	62.3122025
2176	62.30061679
2177	62.29518153
2178	62.28741356
2179	62.27774123
2180	62.27513507
2181	62.2731589
2182	62.27063022
2183	62.26818123
2184	62.26494604
2185	62.26350456
2186	62.25994948
2187	62.25449392
2188	62.24368451
2189	62.24248712
2190	62.24086752
2191	62.23613
2192	62.23239612
2193	62.23239535
2194	62.23196335
2195	62.2254398
2196	62.2145079
2197	62.21374695
2198	62.21237218
2199	62.20816831
2200	62.20284611
2201	62.20104123
2202	62.20001514
2203	62.19652482
2204	62.19421827
2205	62.18159824
2206	62.18159772
2207	62.17470397
2208	62.16376403
2209	62.15892913
2210	62.15575585
2211	62.15120647
2212	62.14437078
2213	62.14235967
2214	62.13995154
2215	62.13245164
2216	62.12986806
2217	62.12915788
2218	62.12827526
2219	62.11898063
2220	62.11604356
2221	62.1108643
2222	62.10221573
2223	62.10221432
2224	62.10180776
2225	62.09894044
2226	62.09567267
2227	62.08444636
2228	62.08340496
2229	62.08275889
2230	62.07763491
2231	62.07443528
2232	62.07433583
2233	62.07132649
2234	62.07132202
2235	62.0687177
2236	62.06838043
2237	62.06741328
2238	62.0641869
2239	62.05677105
2240	62.05487388
2241	62.05348041
2242	62.04465465
2243	62.04408215
2244	62.04097555
2245	62.03977849
2246	62.02725533
2247	62.02537408
2248	62.02537389
2249	62.02470369
2250	62.01870033
2251	62.01062993
2252	62.01004132
2253	62.00289476
2254	61.99913121
2255	61.99609743
2256	61.99296406
2257	61.97806147
2258	61.97303756
2259	61.9703821
2260	61.96919785
2261	61.96851249
2262	61.96851249
2263	61.96849254
2264	61.966267
2265	61.9662621
2266	61.96403604
2267	61.94840427
2268	61.9483348
2269	61.94833431
2270	61.94788668
2271	61.94548591
2272	61.94288779
2273	61.94058044
2274	61.93917249
2275	61.93506837
2276	61.92706204
2277	61.92014613
2278	61.91470348
2279	61.90955544
2280	61.90799688
2281	61.90799688
2282	61.90799631
2283	61.90753562
2284	61.9035018
2285	61.90259615
2286	61.90230706
2287	61.90212029
2288	61.90198203
2289	61.90078286
2290	61.89906854
2291	61.89350578
2292	61.88599267
2293	61.88515274
2294	61.88292051
2295	61.88253751
2296	61.86630271
2297	61.86497831
2298	61.86332878
2299	61.86230691
2300	61.85582235
2301	61.85480295
2302	61.84865031
2303	61.8486455
2304	61.84379613
2305	61.82448542
2306	61.8154224
2307	61.81043905
2308	61.80648973
2309	61.80159651
2310	61.80142119
2311	61.80141976
2312	61.79327775
2313	61.79278793
2314	61.78699231
2315	61.78693337
2316	61.78157554
2317	61.77398359
2318	61.76820356
2319	61.76820211
2320	61.76488138
2321	61.76469135
2322	61.76122663
2323	61.76030376
2324	61.75930844
2325	61.75615854
2326	61.75407
2327	61.74972015
2328	61.74265159
2329	61.74177431
2330	61.73698554
2331	61.729454
2332	61.72896795
2333	61.72448518
2334	61.71915179
2335	61.71640288
2336	61.70305826
2337	61.70234521
2338	61.69375293
2339	61.69346229
2340	61.69234173
2341	61.68785951
2342	61.68614786
2343	61.68509081
2344	61.68121645
2345	61.67424202
2346	61.67387381
2347	61.67372804
2348	61.66814723
2349	61.66378656
2350	61.65598665
2351	61.65001747
2352	61.64833411
2353	61.64268158
2354	61.62999218
2355	61.62728202
2356	61.62291509
2357	61.62171491
2358	61.61985064
2359	61.61727991
2360	61.61709378
2361	61.61234413
2362	61.60212041
2363	61.59977816
2364	61.59765146
2365	61.59688747
2366	61.59379617
2367	61.58066633
2368	61.57904879
2369	61.57551789
2370	61.56875356
2371	61.56816697
2372	61.56700741
2373	61.56700695
2374	61.56164369
2375	61.55534585
2376	61.55280296
2377	61.54995842
2378	61.54327585
2379	61.53761966
2380	61.53580474
2381	61.53293873
2382	61.53293613
2383	61.53088956
2384	61.53080424
2385	61.52638016
2386	61.51804973
2387	61.51605311
2388	61.51139568
2389	61.50913014
2390	61.50083228
2391	61.4979239
2392	61.49633436
2393	61.49237741
2394	61.48715002
2395	61.48591796
2396	61.48591535
2397	61.48541957
2398	61.48289438
2399	61.47528885
2400	61.47526869
2401	61.47526531
2402	61.4661378
2403	61.46011918
2404	61.45809171
2405	61.45786021
2406	61.45786003
2407	61.45785986
2408	61.45353626
2409	61.45322835
2410	61.45259902
2411	61.45071744
2412	61.44768592
2413	61.44600366
2414	61.44575769
2415	61.44444804
2416	61.44318905
2417	61.43936689
2418	61.43824614
2419	61.43678098
2420	61.42350624
2421	61.42176886
2422	61.4193471
2423	61.4181678
2424	61.41260209
2425	61.41176391
2426	61.40834548
2427	61.40336701
2428	61.40336183
2429	61.40053399
2430	61.40027417
2431	61.39704833
2432	61.39667964
2433	61.39530618
2434	61.39475284
2435	61.39475218
2436	61.38026671
2437	61.37630488
2438	61.37600327
2439	61.37496623
2440	61.37436564
2441	61.37425629
2442	61.36597218
2443	61.36422811
2444	61.35900798
2445	61.3586924
2446	61.35583864
2447	61.35536066
2448	61.35374578
2449	61.35253897
2450	61.35241978
2451	61.35074369
2452	61.34536062
2453	61.3438467
2454	61.340308
2455	61.33909382
2456	61.33504587
2457	61.33059709
2458	61.32721046
2459	61.32720407
2460	61.32681782
2461	61.32482858
2462	61.32346975
2463	61.32346879
2464	61.31969751
2465	61.31707057
2466	61.30951047
2467	61.30848389
2468	61.30843547
2469	61.30194499
2470	61.29322084
2471	61.292111
2472	61.29098034
2473	61.29097947
2474	61.28312526
2475	61.27410009
2476	61.26818601
2477	61.26619331
2478	61.26446202
2479	61.26276685
2480	61.26221942
2481	61.25884696
2482	61.25732627
2483	61.25732616
2484	61.2564908
2485	61.25030926
2486	61.25010322
2487	61.24169804
2488	61.23494932
2489	61.23393246
2490	61.23351903
2491	61.23246073
2492	61.22711368
2493	61.22518252
2494	61.22481859
2495	61.22254425
2496	61.22108197
2497	61.21601042
2498	61.21161867
2499	61.21059307
2500	61.21048194
2501	61.20729895
2502	61.20494857
2503	61.20375062
2504	61.20114591
2505	61.19784223
2506	61.19696171
2507	61.19570848
2508	61.19330646
2509	61.19180237
2510	61.18974044
2511	61.18511757
2512	61.18296771
2513	61.18296682
2514	61.17842783
2515	61.16768316
2516	61.16699403
2517	61.16635502
2518	61.16082187
2519	61.15505036
2520	61.15274742
2521	61.15192681
2522	61.15192585
2523	61.15061548
2524	61.14990968
2525	61.1493746
2526	61.1471343
2527	61.1435492
2528	61.13963672
2529	61.13576289
2530	61.12863337
2531	61.12705837
2532	61.12549958
2533	61.12056113
2534	61.12056073
2535	61.11943552
2536	61.11742645
2537	61.11637753
2538	61.11488747
2539	61.11327481
2540	61.11178179
2541	61.10789668
2542	61.10631834
2543	61.10596668
2544	61.10500438
2545	61.10026248
2546	61.0974793
2547	61.09306958
2548	61.09306957
2549	61.08478067
2550	61.08057736
2551	61.07990855
2552	61.07814899
2553	61.07467694
2554	61.0731781
2555	61.07248097
2556	61.07029624
2557	61.06946218
2558	61.06213305
2559	61.06005207
2560	61.05737143
2561	61.05650374
2562	61.05650364
2563	61.0545728
2564	61.05032247
2565	61.04807211
2566	61.04807211
2567	61.03774434
2568	61.03621787
2569	61.02262447
2570	61.01897019
2571	61.016301
2572	61.01367154
2573	61.012731
2574	61.01246151
2575	61.01132962
2576	61.01121571
2577	61.00885515
2578	61.00749223
2579	61.0058539
2580	61.00493224
2581	60.99751569
2582	60.99644707
2583	60.98720512
2584	60.98406412
2585	60.98371292
2586	60.98196021
2587	60.98161729
2588	60.9814137
2589	60.97892899
2590	60.97418014
2591	60.97418006
2592	60.97418002
2593	60.97240076
2594	60.97118062
2595	60.96732974
2596	60.96651244
2597	60.96000914
2598	60.95266659
2599	60.94991512
2600	60.94775136
2601	60.94730856
2602	60.94557595
2603	60.9442232
2604	60.93726533
2605	60.93345575
2606	60.93072007
2607	60.9172351
2608	60.91676973
2609	60.91336041
2610	60.91071736
2611	60.90747698
2612	60.90442838
2613	60.90440806
2614	60.90316359
2615	60.90316282
2616	60.89372735
2617	60.88726356
2618	60.88618144
2619	60.88174268
2620	60.88083468
2621	60.88083449
2622	60.87917368
2623	60.87738691
2624	60.8754705
2625	60.87481365
2626	60.8705438
2627	60.86931221
2628	60.86299666
2629	60.86284411
2630	60.85681285
2631	60.85420584
2632	60.85282159
2633	60.85282054
2634	60.84940278
2635	60.84653583
2636	60.84467279
2637	60.8446726
2638	60.84374865
2639	60.83894697
2640	60.83877179
2641	60.83565908
2642	60.83275778
2643	60.83225338
2644	60.83065022
2645	60.82946835
2646	60.82723825
2647	60.81654348
2648	60.81376211
2649	60.81052776
2650	60.80738411
2651	60.80738392
2652	60.80425214
2653	60.80115479
2654	60.79913381
2655	60.79646196
2656	60.79415408
2657	60.79187665
2658	60.7856556
2659	60.78492121
2660	60.78089166
2661	60.7759041
2662	60.76289217
2663	60.75835122
2664	60.7555391
2665	60.74958007
2666	60.73298818
2667	60.73005525
2668	60.72200856
2669	60.70728947
2670	60.70396277
2671	60.7031083
2672	60.70123717
2673	60.69440228
2674	60.69436396
2675	60.68779053
2676	60.68748914
2677	60.68732345
2678	60.68732305
2679	60.68231931
2680	60.68224107
2681	60.67944345
2682	60.6791455
2683	60.67483097
2684	60.66281164
2685	60.65833243
2686	60.65737484
2687	60.65733127
2688	60.64765957
2689	60.64149541
2690	60.64149496
2691	60.62747595
2692	60.6217914
2693	60.62179034
2694	60.61110483
2695	60.60709307
2696	60.60494386
2697	60.60448736
2698	60.6007448
2699	60.59754585
2700	60.59667609
2701	60.59538656
2702	60.59425772
2703	60.59131977
2704	60.58384804
2705	60.58272303
2706	60.57231595
2707	60.57209507
2708	60.57202284
2709	60.57138139
2710	60.56743715
2711	60.56690996
2712	60.56473778
2713	60.56086101
2714	60.56076998
2715	60.56076883
2716	60.55780194
2717	60.55709618
2718	60.55374434
2719	60.55350965
2720	60.55147742
2721	60.55116566
2722	60.54785399
2723	60.54548934
2724	60.54322922
2725	60.54028634
2726	60.54019911
2727	60.5397386
2728	60.53397685
2729	60.53397599
2730	60.52809927
2731	60.52472572
2732	60.52101987
2733	60.51985386
2734	60.5137889
2735	60.51291486
2736	60.51291458
2737	60.51231201
2738	60.50630353
2739	60.50630334
2740	60.5038019
2741	60.50045207
2742	60.50002185
2743	60.49957456
2744	60.49578676
2745	60.49576091
2746	60.49443611
2747	60.49443521
2748	60.49443436
2749	60.48986336
2750	60.48878388
2751	60.47797562
2752	60.47542162
2753	60.474711
2754	60.47251896
2755	60.46406558
2756	60.46030648
2757	60.45898
2758	60.45652211
2759	60.45523231
2760	60.45350354
2761	60.4436058
2762	60.44147092
2763	60.43668987
2764	60.43594788
2765	60.43543612
2766	60.43245969
2767	60.43079467
2768	60.42890859
2769	60.42678947
2770	60.42297393
2771	60.41995859
2772	60.4199575
2773	60.41678389
2774	60.4166322
2775	60.41549026
2776	60.41303433
2777	60.41223253
2778	60.4043604
2779	60.40268676
2780	60.40038377
2781	60.398913
2782	60.39840987
2783	60.39777477
2784	60.3975661
2785	60.39431714
2786	60.39339047
2787	60.38720222
2788	60.38082961
2789	60.37851681
2790	60.37764853
2791	60.37660421
2792	60.36659592
2793	60.36470002
2794	60.36274366
2795	60.36129663
2796	60.35910678
2797	60.35638539
2798	60.35310064
2799	60.3498446
2800	60.3403985
2801	60.33494894
2802	60.33494638
2803	60.32988662
2804	60.32697932
2805	60.32597095
2806	60.32531774
2807	60.3209265
2808	60.31632504
2809	60.31575517
2810	60.31488448
2811	60.30348715
2812	60.30155482
2813	60.2990859
2814	60.29249541
2815	60.29103664
2816	60.29022277
2817	60.28696041
2818	60.2865488
2819	60.28200078
2820	60.28191177
2821	60.27977116
2822	60.2781911
2823	60.27640715
2824	60.27318318
2825	60.2731828
2826	60.26980342
2827	60.26980311
2828	60.26798772
2829	60.26674067
2830	60.25947993
2831	60.25947947
2832	60.25751634
2833	60.2575161
2834	60.25500779
2835	60.25366143
2836	60.25353957
2837	60.25341624
2838	60.25339983
2839	60.25339958
2840	60.25143414
2841	60.25100016
2842	60.25099996
2843	60.25022432
2844	60.24615617
2845	60.24353197
2846	60.2368117
2847	60.23594217
2848	60.23522562
2849	60.23388872
2850	60.23011649
2851	60.22237074
2852	60.21844893
2853	60.21060665
2854	60.20509041
2855	60.20509039
2856	60.20154138
2857	60.19888657
2858	60.1961638
2859	60.19471699
2860	60.19471697
2861	60.19026902
2862	60.18945022
2863	60.18663646
2864	60.18327283
2865	60.18038037
2866	60.1803659
2867	60.1798699
2868	60.17906428
2869	60.17802428
2870	60.17798781
2871	60.17783944
2872	60.17704608
2873	60.17704604
2874	60.17329658
2875	60.17329654
2876	60.17157682
2877	60.17005107
2878	60.16893306
2879	60.16745423
2880	60.16412374
2881	60.1633031
2882	60.16247477
2883	60.15693286
2884	60.1506629
2885	60.14743221
2886	60.14697672
2887	60.14453059
2888	60.14236061
2889	60.14207978
2890	60.14204785
2891	60.14170389
2892	60.13750799
2893	60.13750791
2894	60.1365273
2895	60.13172741
2896	60.13013573
2897	60.13013533
2898	60.12945897
2899	60.1266645
2900	60.12161972
2901	60.12063717
2902	60.11652212
2903	60.115425
2904	60.10986738
2905	60.10853736
2906	60.10741376
2907	60.10429899
2908	60.10347005
2909	60.10191347
2910	60.09730967
2911	60.09730966
2912	60.09449913
2913	60.0873703
2914	60.08525401
2915	60.07598563
2916	60.07465405
2917	60.07217232
2918	60.07031628
2919	60.06848082
2920	60.06623488
2921	60.0632512
2922	60.0606228
2923	60.05983093
2924	60.05983013
2925	60.05532819
2926	60.05132344
2927	60.0491891
2928	60.04814927
2929	60.04224355
2930	60.03852427
2931	60.03620037
2932	60.03597749
2933	60.02845435
2934	60.02728906
2935	60.0271475
2936	60.01381629
2937	60.01342769
2938	60.00965417
2939	60.00810557
2940	60.00770807
2941	60.00132118
2942	59.99810843
2943	59.9979712
2944	59.99647149
2945	59.99564661
2946	59.99312924
2947	59.99229262
2948	59.98893979
2949	59.98451462
2950	59.97869766
2951	59.97602171
2952	59.97362438
2953	59.96864513
2954	59.96668754
2955	59.96416663
2956	59.96151167
2957	59.95859302
2958	59.95495669
2959	59.95284157
2960	59.95269952
2961	59.95204584
2962	59.95091188
2963	59.94932276
2964	59.94750733
2965	59.94742287
2966	59.94721541
2967	59.94633388
2968	59.93455818
2969	59.93247275
2970	59.93228708
2971	59.92943866
2972	59.92943828
2973	59.92933997
2974	59.92859819
2975	59.92592859
2976	59.92518713
2977	59.92056268
2978	59.91954611
2979	59.91771929
2980	59.91685449
2981	59.91621227
2982	59.91234428
2983	59.90993948
2984	59.90888081
2985	59.9078535
2986	59.90146679
2987	59.9006563
2988	59.89972571
2989	59.89942616
2990	59.89634749
2991	59.89298481
2992	59.89298439
2993	59.89222912
2994	59.88799424
2995	59.88703333
2996	59.88658475
2997	59.88617062
2998	59.88489154
2999	59.88369058
3000	59.88297532
3001	59.88147322
3002	59.88131692
3003	59.88083132
3004	59.87760044
3005	59.87748393
3006	59.87632801
3007	59.87408672
3008	59.87380806
3009	59.87366325
3010	59.87240562
3011	59.8698968
3012	59.86690336
3013	59.86347739
3014	59.862877
3015	59.8624177
3016	59.86241762
3017	59.85431141
3018	59.85383372
3019	59.85359786
3020	59.84527053
3021	59.8418425
3022	59.8377704
3023	59.83693428
3024	59.83602875
3025	59.82853537
3026	59.82668156
3027	59.82499198
3028	59.82220538
3029	59.82081807
3030	59.81527847
3031	59.81498852
3032	59.81232905
3033	59.8086995
3034	59.8037949
3035	59.79839452
3036	59.79742641
3037	59.79313734
3038	59.79064132
3039	59.78914286
3040	59.78831783
3041	59.7877095
3042	59.78755723
3043	59.78357251
3044	59.78244187
3045	59.77953936
3046	59.77908122
3047	59.7779951
3048	59.77505727
3049	59.77445261
3050	59.77207408
3051	59.77033734
3052	59.76734586
3053	59.76535188
3054	59.76391448
3055	59.76275032
3056	59.75876249
3057	59.75429229
3058	59.75401776
3059	59.75266076
3060	59.75053964
3061	59.74956699
3062	59.74193713
3063	59.74101665
3064	59.72794893
3065	59.72728311
3066	59.72156145
3067	59.72038156
3068	59.71827168
3069	59.7173964
3070	59.71434338
3071	59.71387935
3072	59.71327416
3073	59.71302041
3074	59.71110023
3075	59.71059255
3076	59.7093854
3077	59.70843936
3078	59.704914
3079	59.70139474
3080	59.70139452
3081	59.70139403
3082	59.70128315
3083	59.70032225
3084	59.69733419
3085	59.6969809
3086	59.69440309
3087	59.69041963
3088	59.69001998
3089	59.68658609
3090	59.6864926
3091	59.68627
3092	59.68220574
3093	59.68176711
3094	59.67819096
3095	59.6777284
3096	59.67214602
3097	59.6717885
3098	59.67133402
3099	59.6692636
3100	59.66845602
3101	59.66672888
3102	59.66644144
3103	59.66584391
3104	59.66584381
3105	59.65972411
3106	59.6595863
3107	59.65747724
3108	59.65734669
3109	59.65616625
3110	59.65476663
3111	59.65436393
3112	59.65399978
3113	59.65003618
3114	59.64911729
3115	59.64757978
3116	59.64412468
3117	59.64354467
3118	59.64141697
3119	59.64055327
3120	59.63789291
3121	59.63731664
3122	59.63677366
3123	59.63456134
3124	59.63357242
3125	59.63296188
3126	59.62931348
3127	59.62706376
3128	59.62684969
3129	59.62315955
3130	59.61867101
3131	59.61664143
3132	59.61652409
3133	59.60744081
3134	59.60724842
3135	59.60626571
3136	59.60426011
3137	59.60194218
3138	59.59584009
3139	59.59545077
3140	59.59179213
3141	59.58785028
3142	59.58782868
3143	59.5872057
3144	59.58535256
3145	59.5823904
3146	59.57816968
3147	59.57756815
3148	59.57419175
3149	59.5681508
3150	59.56785653
3151	59.56694391
3152	59.56694391
3153	59.56645723
3154	59.56624942
3155	59.5640331
3156	59.56309482
3157	59.5629477
3158	59.55596525
3159	59.55540472
3160	59.54909154
3161	59.54909154
3162	59.54722832
3163	59.54489125
3164	59.54466525
3165	59.54353017
3166	59.54023248
3167	59.53597574
3168	59.53419011
3169	59.53380929
3170	59.53083968
3171	59.52881828
3172	59.52672196
3173	59.52624331
3174	59.52424707
3175	59.52151499
3176	59.52031443
3177	59.5200195
3178	59.51783113
3179	59.51175186
3180	59.51066468
3181	59.51066406
3182	59.50843048
3183	59.50767878
3184	59.50759796
3185	59.50759147
3186	59.50705139
3187	59.50564569
3188	59.4961816
3189	59.49618133
3190	59.48660227
3191	59.48660204
3192	59.48631458
3193	59.48163442
3194	59.48162998
3195	59.48131397
3196	59.4805725
3197	59.47276954
3198	59.46824494
3199	59.46232074
3200	59.45481478
3201	59.45426358
3202	59.45314064
3203	59.45168253
3204	59.45152535
3205	59.45149792
3206	59.44980142
3207	59.4496189
3208	59.44946342
3209	59.44307401
3210	59.44269428
3211	59.44212305
3212	59.44148401
3213	59.44132461
3214	59.43924327
3215	59.43735938
3216	59.43696
3217	59.43568183
3218	59.43543126
3219	59.43389794
3220	59.43202816
3221	59.43067756
3222	59.42631524
3223	59.42523743
